city,federal_district,fias_id,kladr_id,lat,lon,okato,oktmo,population,region_iso_code,region_name
Родники,Центральный,90328f6e-d961-48ba-ab03-366d93df3c07,3701500100000,57.1025975,41.7298834,24223501000,24623101001,23.9,RU-IVA,Ивановская область
Тейково,Центральный,09a16212-dcce-4f9a-be1a-515911beaba3,3701700100000,56.8542719,40.5353874,24407000000,24707000001,31.8,RU-IVA,Ивановская область
Фурманов,Центральный,9d56ad01-abe9-4f14-89e5-9af4544b94b2,3701800100000,57.2539276,41.1054432,24231000000,24631101001,33.2,RU-IVA,Ивановская область
Шуя,Центральный,a6c7e92c-79cf-4b47-beb6-40192295c559,3701900100000,56.8560234,41.3800939,24411000000,24711000001,57.0,RU-IVA,Ивановская область
Южа,Центральный,16c1333c-8766-4135-a29a-e08f959e60bc,3702000100000,56.5926877,42.0458099,24235501000,24635101001,12.2,RU-IVA,Ивановская область
Юрьевец,Центральный,be9d618e-8dc4-498f-aed6-03ce38f82683,3702100100000,57.3177781,43.1110401,24237501000,24637101001,7.9,RU-IVA,Ивановская область
Алзамай,Сибирский,a7812582-bd5d-4d13-b284-d2b052265e9d,3801600200000,55.5551233,98.6643699,25228508000,25628105001,5.7,RU-IRK,Иркутская область
Ангарск,Сибирский,82b6b7c8-82a4-44b2-8bc7-691373706b89,3800000400000,52.544879,103.888543,25203501000,25703000001,224.6,RU-IRK,Иркутская область
Байкальск,Сибирский,cd4477e8-3335-442a-a0a4-9429a52f5c52,3801800200000,51.5230393,104.1487532,25234508000,25634108001,12.5,RU-IRK,Иркутская область
Бирюсинск,Сибирский,5b646190-2037-409f-bf0f-6fb8194a0581,3801900200000,55.9609167,97.8205348,25236508000,25636105001,8.4,RU-IRK,Иркутская область
Бодайбо,Сибирский,8ace6ae4-7a35-494a-bfbd-9a743a929c39,3800000600000,57.8468636,114.1866287,25202501000,25602101001,12.0,RU-IRK,Иркутская область
Братск,Сибирский,bdf6b629-b33e-4cfa-b4b2-7f693e1d821c,3800000500000,56.1513108,101.6340035,25414000000,25714000001,226.3,RU-IRK,Иркутская область
Вихоревка,Сибирский,04bc8726-0523-4aeb-8450-fe07ff425372,3800500200000,56.1208145,101.1702926,25204503000,25604103001,20.8,RU-IRK,Иркутская область
Железногорск-Илимский,Сибирский,31ba5d12-ae5b-4cc0-8892-2a504423ee61,3801500100000,56.5847888,104.114275,25226501000,25626101001,22.9,RU-IRK,Иркутская область
Зима,Сибирский,7c3452ac-3953-4b78-a80c-64ec839620a6,3800000700000,53.920693,102.0491772,25420000000,25720000001,30.5,RU-IRK,Иркутская область
Иркутск,Сибирский,8eeed222-72e7-47c3-ab3a-9a553c31cf72,3800000300000,52.2864036,104.2807466,25401000000,25701000001,623.6,RU-IRK,Иркутская область
Киренск,Сибирский,1ea67233-631c-49bf-8d7c-1a17fc785e97,3801200100000,57.7756595,108.1109412,25220501000,25620101001,11.0,RU-IRK,Иркутская область
Нижнеудинск,Сибирский,5d596a21-da89-4820-91ef-6ce3940a0c9f,3800000800000,54.8968931,99.0314056,25228501000,25628101001,33.6,RU-IRK,Иркутская область
Саянск,Сибирский,c21b5e04-ce0f-4f98-b0ac-0ceabc531212,3800000200000,54.1107238,102.18015,25426000000,25726000001,38.8,RU-IRK,Иркутская область
Свирск,Сибирский,17e498bd-5f9e-4221-8998-5fa24a35ed2e,3800001600000,53.0842668,103.3364093,25427000000,25746000001,12.7,RU-IRK,Иркутская область
Слюдянка,Сибирский,31802bef-b635-49b2-866d-1d1006e3081e,3801800100000,51.6563983,103.7187545,25234501000,25634101001,18.2,RU-IRK,Иркутская область
Тайшет,Сибирский,945ac8e1-b529-4cec-afda-f92c6a6b0f70,3800000900000,55.9405334,98.0030145,25236501000,25636101001,32.7,RU-IRK,Иркутская область
Тулун,Сибирский,869c2c69-e8cd-43ae-9596-e0be50c0fcfe,3800001000000,54.557162,100.5780603,25432000000,25732000001,39.7,RU-IRK,Иркутская область
Усолье-Сибирское,Сибирский,ac680034-f7da-4bd8-8374-a5c97aa09516,3800001100000,52.7565808,103.6388109,25436000000,25736000001,76.0,RU-IRK,Иркутская область
Усть-Илимск,Сибирский,78d11295-77b5-4ac4-b128-582e2989c0a5,3800001200000,57.9430504,102.7415734,25438000000,25738000001,80.4,RU-IRK,Иркутская область
Усть-Кут,Сибирский,cfb0a55a-3314-42bf-b3d8-5ed5368abdd6,3800001300000,56.7928178,105.7757343,25244501000,25644101001,40.8,RU-IRK,Иркутская область
Черемхово,Сибирский,f05b68c4-f1c7-4c3d-b557-f1f44a57b85f,3800001400000,53.1369095,103.0901268,25445000000,25745000001,50.1,RU-IRK,Иркутская область
Шелехов,Сибирский,c727ac3a-e05c-4b81-b8e1-9b1003c28595,3800001500000,52.2102538,104.0973294,25255501000,25655101001,48.4,RU-IRK,Иркутская область
Баксан,Северо-Кавказский,67851dfd-e142-451a-b6b1-ea5e9bc7f0c1,700000300000,43.6819137,43.5345036,83403000000,83703000001,38.5,RU-KB,Кабардино-Балкарская Республика
Майский,Северо-Кавказский,e9f48c52-6cc4-47d9-ba6d-e7b12e8e0871,700400100000,43.6281516,44.0517314,83220501000,83620101001,26.7,RU-KB,Кабардино-Балкарская Республика
Нальчик,Северо-Кавказский,913a82e3-b671-43d5-97b4-8a08b8ee2d28,700000100000,43.4845464,43.60713,83401000000,83701000001,239.6,RU-KB,Кабардино-Балкарская Республика
Нарткала,Северо-Кавказский,cb0f531d-4831-41c0-a859-3ad1f2e0f70b,700700100000,43.5578075,43.8575925,83240501000,83640101001,30.6,RU-KB,Кабардино-Балкарская Республика
Прохладный,Северо-Кавказский,22973a33-7a1c-449d-9535-def88bd91ed3,700000200000,43.7589602,44.0102409,83410000000,83710000001,58.2,RU-KB,Кабардино-Балкарская Республика
Терек,Северо-Кавказский,9886a048-8715-4526-80b1-2f0fd8dd7bdf,700600100000,43.4839358,44.1402161,83235501000,83635101001,19.5,RU-KB,Кабардино-Балкарская Республика
Тырныауз,Северо-Кавказский,e0ee885d-786e-457e-9568-2def04ee83b0,701000100000,43.3981585,42.9213582,83248501000,83648101001,20.6,RU-KB,Кабардино-Балкарская Республика
Чегем,Северо-Кавказский,17bfd906-04ef-45f2-abbb-fcf801d0ba84,700800100000,43.5671525,43.5865792,83245501000,83645101001,18.4,RU-KB,Кабардино-Балкарская Республика
Багратионовск,Северо-Западный,427dc561-3277-43bd-a310-7c1953a3c8bd,3900200100000,54.3866518,20.6418091,27203501000,27703000001,6.4,RU-KGD,Калининградская область
Балтийск,Северо-Западный,97323948-09db-411c-8e9a-43ad2ec25687,3901500100000,54.6513372,19.9140572,27405000000,27705000001,33.7,RU-KGD,Калининградская область
Гвардейск,Северо-Западный,8f9e9cc0-711f-470a-9fff-2a65c00c8439,3900300100000,54.6588378,21.0501388,27206501000,27706000001,13.3,RU-KGD,Калининградская область
Гурьевск,Северо-Западный,27bc7f09-4593-4972-950b-231f2a49d44b,3900400100000,54.770638,20.6039767,27209501000,27707000001,19.3,RU-KGD,Калининградская область
Гусев,Северо-Западный,66cb21da-0212-4d22-a2a3-f1badcd3a9d4,3900500100000,54.5915455,22.1942445,27212501000,27709000001,28.5,RU-KGD,Калининградская область
Зеленоградск,Северо-Западный,448d8a42-8ebf-4ca5-a9f2-98efb532630f,3900600100000,54.9600185,20.4753652,27215501000,27710000001,16.5,RU-KGD,Калининградская область
Калининград,Северо-Западный,df679694-d505-4dd3-b514-4ba48c8a97d8,3900000100000,54.7074702,20.5073241,27401000000,27701000001,489.3,RU-KGD,Калининградская область
Краснознаменск,Северо-Западный,40c2a58b-8f84-4b30-8a22-038efe4f059a,3900700100000,54.9453423,22.4928745,27218501000,27713000001,3.1,RU-KGD,Калининградская область
Ладушкин,Северо-Западный,04950f38-5c4c-4989-8b7a-6224795a2b59,3900000800000,54.5692156,20.1690153,27203505000,27711000001,3.9,RU-KGD,Калининградская область
Мамоново,Северо-Западный,2942ef2d-01b0-4137-8f46-5228e9eedd7f,3900000900000,54.4646036,19.9453482,27203510000,27712000001,8.0,RU-KGD,Калининградская область
Неман,Северо-Западный,180fcdbd-95b4-41f5-90f5-cbe9b9c83da7,3900800100000,55.0316524,22.0324064,27221501000,27714000001,10.8,RU-KGD,Калининградская область
Нестеров,Северо-Западный,4fb71afc-f221-454e-9edf-d6fd9ee07418,3900900100000,54.6313814,22.5713736,27224501000,27715000001,3.9,RU-KGD,Калининградская область
Озерск,Северо-Западный,19620317-39e8-4a09-af7e-67b136ef61fe,3901000100000,54.4084705,22.0134438,27227501000,27716000001,3.8,RU-KGD,Калининградская область
Пионерский,Северо-Западный,9fee1c1b-9d14-42ea-8ff9-2e903501d43d,3900000300000,54.9516574,20.2277424,27417000000,27717000001,12.2,RU-KGD,Калининградская область
Полесск,Северо-Западный,27fd5628-fbd7-4641-abed-b213af6029b8,3901100100000,54.8625126,21.0998067,27230501000,27718000001,6.9,RU-KGD,Калининградская область
Правдинск,Северо-Западный,2b3f4c49-0e5b-44c8-bf56-a335eb551c23,3901200100000,54.4430986,21.0085269,27233501000,27719000001,4.0,RU-KGD,Калининградская область
Приморск,Северо-Западный,5f19f5f2-55b1-4796-9610-8a73eeefcaf1,3901500200000,54.7311437,19.9981926,27405555000,27705000006,1.9,RU-KGD,Калининградская область
Светлогорск,Северо-Западный,19436029-357a-435b-8156-b01fba4ea8a5,3901600100000,54.9439286,20.1514295,27420000000,27734000001,15.2,RU-KGD,Калининградская область
Светлый,Северо-Западный,6d379259-b8d5-4cca-9412-1ded0849fd1a,3900000600000,54.6772897,20.1357595,27425000000,27725000001,21.6,RU-KGD,Калининградская область
Славск,Северо-Западный,f731c104-431c-494c-b4e8-f97ccaaf71b9,3901300100000,55.0449714,21.6742367,27236501000,27727000001,4.0,RU-KGD,Калининградская область
Советск,Северо-Западный,e401208f-3469-403f-910b-bba057cf70b2,3900000700000,55.0809336,21.8886106,27430000000,27730000001,39.0,RU-KGD,Калининградская область
Черняховск,Северо-Западный,acde8f61-fd56-4cec-a4df-1f033e2a63ee,3901400100000,54.6244751,21.7969062,27239501000,27739000001,35.4,RU-KGD,Калининградская область
Балабаново,Центральный,ef65fa9c-6516-4175-a00a-6410a4a6f2d6,4000400200000,55.1773714,36.6566951,29206505000,29606105001,25.6,RU-KLU,Калужская область
Белоусово,Центральный,4601e932-0ca3-474f-a8a6-e67cc034b346,4000900200000,55.0956803,36.677629,29213507000,29613157001,10.2,RU-KLU,Калужская область
Боровск,Центральный,db14bfff-fea7-469e-82f4-ccf4209d6753,4000400100000,55.2130096,36.4926251,29206501000,29606101001,10.3,RU-KLU,Калужская область
Ермолино,Центральный,0c66ce29-8464-40ef-a11d-e8e6df7475fd,4000400400000,55.1971758,36.5952722,29206507000,29606157001,10.1,RU-KLU,Калужская область
Жиздра,Центральный,2073f6df-cf12-455f-818d-cedea8f783fa,4000800100000,53.7521926,34.7386592,29212501000,29612101,5.4,RU-KLU,Калужская область
Жуков,Центральный,53f014ee-1074-4f90-b948-9e5219e24b9b,4000900100000,55.0301833,36.7394903,29213501000,29613101001,13.7,RU-KLU,Калужская область
Калуга,Центральный,b502ae45-897e-4b6f-9776-6ff49740b537,4000000100000,54.5059848,36.2516245,29401000000,29701000001,332.0,RU-KLU,Калужская область
Киров,Центральный,7c875ac0-5c75-4798-8786-564ccb5bd9f2,4001100100000,54.0790111,34.3076201,29214501000,29614101001,29.9,RU-KLU,Калужская область
Козельск,Центральный,adc77035-406d-4cb4-9bcc-094c89ac67fc,4001200100000,54.0347201,35.780768,29216501000,29616101001,16.4,RU-KLU,Калужская область
Кондрово,Центральный,9ea37890-3ec5-4425-8e41-f60d1844335d,4000600100000,54.7959473,35.9274842,29208501000,29608101001,14.6,RU-KLU,Калужская область
Кременки,Центральный,73c0bcae-5da5-4796-9084-9b9e5905d501,4000900400000,54.8862447,37.1168701,29213510000,29613160001,10.3,RU-KLU,Калужская область
Людиново,Центральный,e6b8a826-768f-4745-889b-e774c1520c5f,4001400100000,53.8700828,34.4385915,29220501000,29620101001,37.3,RU-KLU,Калужская область
Малоярославец,Центральный,72cb3a9a-0180-4619-ac08-07e762e58e6f,4001500100000,55.0177123,36.4633603,29223501000,29623101001,27.8,RU-KLU,Калужская область
Медынь,Центральный,df03aec4-0859-4f40-9f51-90b2ed2f83ef,4001600100000,54.9689785,35.8872168,29225501000,29625101001,8.2,RU-KLU,Калужская область
Мещовск,Центральный,9b4890ea-75d9-4464-96f1-077c8a9c7e34,4001700100000,54.3191471,35.2816918,29227501000,29627101001,3.8,RU-KLU,Калужская область
Мосальск,Центральный,4ae6d306-349e-4fb8-9ce9-7c3735d3c4e6,4001800100000,54.4824939,34.9872239,29229501000,29629101001,4.2,RU-KLU,Калужская область
Обнинск,Центральный,05a647ff-b859-4c93-8c8e-3590110a0085,4000000200000,55.0943144,36.6121639,29415000000,29715000001,117.4,RU-KLU,Калужская область
